query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,target_score,text_length_chars,html_length_chars,word_count,unique_word_count,unique_word_ratio,avg_word_length,sentence_count,avg_sentence_length,paragraph_count,h1_count,h2_count,h3_count,heading_count,title_present,title_length,meta_description_present,meta_description_length,query_in_title,query_in_text,exact_query_count,query_term_count,title_query_term_count,meta_query_term_count,title_keyword_coverage_ratio,meta_keyword_coverage_ratio,query_terms_in_headings,heading_query_coverage_ratio,first_200_words_query_term_count,query_density,keyword_coverage_ratio,link_count,image_count,list_item_count,strong_tag_count,form_count,input_count,inputs_per_form_ratio,avg_paragraph_length,link_density_per_1000_words,image_density_per_1000_words,list_density_per_1000_words,strong_density_per_1000_words,text_to_html_ratio,semantic_similarity,early_query_coverage_ratio,conversion_signal_score,content_link_ratio,heading_paragraph_balance,query_semantic_alignment,title_semantic_alignment,heading_semantic_alignment,title_heading_keyword_alignment,content_depth_semantic_score,query_prominence_score,title_length_quality,meta_length_quality,keyword_balance_score,semantic_content_richness,cta_semantic_score
кухни на заказ Новосибирск,кухни на заказ,commercial,Новосибирск,65,https://novosibirsk.vernokuhni.ru/,novosibirsk.vernokuhni.ru,8,0,,,homepage,ok,,22.2222,32753.0,305976.0,4684.0,1268.0,0.2707087959009394,5.814,357.0,13.1204,2.0,1.0,0.0,5.0,6.0,1.0,107.0,1.0,185.0,0.0,0.0,0.0,136.0,3.0,3.0,0.75,0.75,3.0,0.75,11.0,0.029035,1.0,347.0,71.0,38.0,1.0,4.0,30.0,7.5,2342.0,74.081981,15.157985,8.112724,0.213493,0.107044,0.606503,1.0,1.0,13.498559,3.0,0.606503,0.454877,0.454877,0.5625,0.606503,0.85,0.054545,0.724138,0.967834,0.164186,0.606503
кухни на заказ Новосибирск,кухни на заказ,commercial,Новосибирск,65,https://kuxni-nsk.ru/,kuxni-nsk.ru,9,0,,,homepage,ok,,11.1111,11728.0,285975.0,1835.0,702.0,0.38256130790190734,5.0616,86.0,21.3372,45.0,1.0,7.0,11.0,19.0,1.0,67.0,1.0,151.0,0.0,0.0,0.0,44.0,3.0,4.0,0.75,0.75,6.0,0.75,16.0,0.023978,1.0,128.0,236.0,75.0,77.0,0.0,0.0,0.0,40.7778,69.754768,128.610354,40.871935,41.961853,0.041011,0.399778,1.0,0.5,14.335938,0.422222,0.399778,0.299834,0.299834,0.5625,0.399778,0.85,0.781818,0.958621,0.799273,0.15294,0.199889
кухни на заказ Новосибирск,кухни на заказ,commercial,Новосибирск,65,https://3dkuhni.ru/,3dkuhni.ru,10,0,,,homepage,ok,,0.0,2382.0,18196.0,343.0,233.0,0.6793002915451894,5.7201,33.0,10.3939,3.0,1.0,1.0,1.0,3.0,1.0,86.0,1.0,190.0,0.0,0.0,0.0,23.0,4.0,0.0,0.75,0.0,4.0,0.75,17.0,0.067055,0.75,49.0,18.0,25.0,6.0,0.0,1.0,0.0,114.3333,142.857143,52.478134,72.886297,17.492711,0.130908,0.44153,1.0,0.75,7.0,1.0,0.331147,0.331147,0.331147,0.5625,0.100963,0.8125,0.436364,0.689655,0.0,0.057154,0.331147
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://kuhni-sova.ru/,kuhni-sova.ru,1,0,,,homepage,ok,,100.0,13644.0,1171007.0,2083.0,802.0,0.38502160345655306,5.2712,122.0,17.0738,45.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,127.0,0.0,0.0,0.0,57.0,2.0,6.0,0.5,0.75,0.0,0.0,13.0,0.027364,1.0,60.0,50.0,68.0,27.0,6.0,91.0,15.166667,46.2889,28.804609,24.003841,32.645223,12.962074,0.011652,0.170982,1.0,1.0,34.716667,0.0,0.170982,0.085491,0.0,0.0,0.170982,0.575,0.436364,0.875862,0.912146,0.065832,0.170982
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://kuhdela.ru/,kuhdela.ru,3,0,,,homepage,ok,,77.7778,15036.0,1125032.0,2182.0,831.0,0.38084326306141153,5.6389,144.0,15.1528,7.0,1.0,17.0,17.0,35.0,1.0,90.0,1.0,231.0,0.0,0.0,0.0,88.0,3.0,1.0,0.75,0.25,6.0,0.75,18.0,0.04033,0.75,210.0,25.0,174.0,2.0,10.0,134.0,13.4,311.7143,96.24198,11.457379,79.743355,0.91659,0.013365,0.498968,1.0,1.0,10.390476,5.0,0.374226,0.374226,0.374226,0.5625,0.498968,0.8125,0.363636,0.406897,0.491751,0.190029,0.498968
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://www.kazanpremier.ru/,kazanpremier.ru,4,0,,,homepage,ok,,66.6667,5397.0,54237.0,716.0,391.0,0.5460893854748603,6.4036,22.0,32.5455,42.0,1.0,6.0,22.0,29.0,1.0,71.0,1.0,216.0,0.0,0.0,0.0,37.0,4.0,5.0,1.0,0.75,7.0,0.5,16.0,0.051676,1.0,38.0,12.0,11.0,0.0,1.0,4.0,4.0,17.0476,53.072626,16.759777,15.363128,0.0,0.099508,0.240454,1.0,1.0,18.842105,0.690476,0.240454,0.240454,0.120227,0.5,0.114777,0.875,0.709091,0.510345,0.277467,0.052232,0.240454
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://olan.biz/,olan.biz,5,0,,,homepage,ok,,55.5556,11264.0,135262.0,1596.0,617.0,0.3865914786967419,5.8684,98.0,16.2857,45.0,2.0,11.0,5.0,18.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.75,0.0,9.0,0.75,20.0,0.062657,1.0,106.0,66.0,44.0,0.0,6.0,72.0,12.0,35.4667,66.41604,41.353383,27.568922,0.0,0.083275,0.254261,1.0,1.0,15.056604,0.4,0.254261,0.190696,0.190696,0.5625,0.254261,0.85,0.418182,0.0,0.0,0.087155,0.254261
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://kuhni-kazanzakazz.ru/,kuhni-kazanzakazz.ru,6,0,,,homepage,ok,,44.4444,9800.0,366080.0,1435.0,760.0,0.5296167247386759,5.5603,73.0,19.6575,64.0,5.0,1.0,8.0,14.0,1.0,51.0,1.0,317.0,0.0,0.0,0.0,55.0,3.0,3.0,0.75,0.75,23.0,0.75,16.0,0.038328,0.75,12.0,64.0,0.0,27.0,0.0,23.0,0.0,22.4219,8.362369,44.599303,0.0,18.815331,0.02677,0.523391,1.0,0.5,119.583333,0.21875,0.392543,0.392543,0.392543,0.5625,0.500711,0.8125,0.927273,0.0,0.541812,0.220987,0.261696
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://etalon-kuhni.ru/,etalon-kuhni.ru,7,0,,,homepage,ok,,33.3333,2574.0,414132.0,367.0,204.0,0.555858310626703,5.8147,17.0,21.5882,1.0,1.0,0.0,0.0,1.0,1.0,55.0,1.0,208.0,0.0,0.0,0.0,21.0,2.0,2.0,0.25,0.25,1.0,0.25,16.0,0.057221,1.0,68.0,11.0,33.0,2.0,1.0,4.0,4.0,367.0,185.286104,29.972752,89.918256,5.449591,0.006215,0.506788,1.0,1.0,5.397059,1.0,0.506788,0.126697,0.126697,0.0625,0.123994,0.55,1.0,0.565517,0.092643,0.057436,0.506788
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://kuhni-express.ru/kazan/catalog,kuhni-express.ru,8,0,,,product,ok,,22.2222,10271.0,108036.0,1532.0,686.0,0.44778067885117495,5.5757,72.0,21.2778,20.0,1.0,7.0,7.0,14.0,1.0,69.0,1.0,133.0,0.0,0.0,0.0,97.0,4.0,3.0,0.75,0.75,7.0,0.75,26.0,0.063316,1.0,147.0,22.0,86.0,0.0,4.0,13.0,3.25,76.6,95.953003,14.360313,56.13577,0.0,0.09507,0.379129,1.0,1.0,10.421769,0.7,0.379129,0.284347,0.284347,0.5625,0.379129,0.85,0.745455,0.917241,0.0,0.14449,0.379129
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://vm-kuhni.ru/,vm-kuhni.ru,9,0,,,homepage,ok,,11.1111,7182.0,86652.0,974.0,485.0,0.49794661190965095,6.1961,61.0,15.9672,31.0,1.0,1.0,0.0,2.0,1.0,58.0,1.0,181.0,0.0,0.0,0.0,44.0,5.0,2.0,1.0,0.5,1.0,0.25,19.0,0.045175,1.0,84.0,18.0,47.0,10.0,7.0,60.0,8.571429,31.4194,86.2423,18.480493,48.25462,10.26694,0.082883,0.277542,1.0,1.0,11.595238,0.064516,0.277542,0.277542,0.069386,0.25,0.180217,0.8125,0.945455,0.751724,0.494182,0.074782,0.277542
кухни на заказ Казань,кухни на заказ,commercial,Казань,43,https://kuhni-na-zakaz.net/,kuhni-na-zakaz.net,10,0,,,homepage,ok,,0.0,10679.0,293342.0,1519.0,680.0,0.4476629361421988,5.8381,91.0,16.6923,58.0,1.0,35.0,8.0,44.0,1.0,62.0,1.0,163.0,0.0,1.0,1.0,95.0,4.0,2.0,1.0,0.5,13.0,0.75,13.0,0.062541,1.0,218.0,20.0,154.0,16.0,2.0,22.0,11.0,26.1897,143.515471,13.166557,101.382488,10.533246,0.036405,0.245888,1.0,1.0,6.96789,0.758621,0.245888,0.245888,0.184416,0.75,0.245888,0.9375,0.872727,0.875862,0.0,0.092891,0.245888
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kuxni-krd.ru/,kuxni-krd.ru,1,0,,,homepage,ok,,100.0,17647.0,401615.0,2767.0,997.0,0.3603180339718106,5.0795,105.0,26.3524,60.0,1.0,9.0,23.0,33.0,1.0,65.0,1.0,146.0,0.0,0.0,0.0,57.0,3.0,3.0,0.75,0.75,6.0,0.75,15.0,0.0206,1.0,859.0,323.0,61.0,102.0,0.0,0.0,0.0,46.1167,310.444525,116.732924,22.045537,36.863029,0.04394,0.354661,1.0,0.5,3.221187,0.55,0.354661,0.265996,0.265996,0.5625,0.354661,0.85,0.818182,0.993103,0.686664,0.127791,0.177331
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kuhnidar.ru/,kuhnidar.ru,2,0,,,homepage,ok,,88.8889,14981.0,156919.0,2231.0,648.0,0.2904527117884357,5.4469,104.0,21.4519,6.0,1.0,1.0,2.0,4.0,1.0,87.0,1.0,281.0,0.0,0.0,0.0,81.0,3.0,5.0,0.75,0.5,10.0,0.75,10.0,0.036307,1.0,279.0,91.0,173.0,4.0,0.0,5.0,0.0,371.8333,125.056029,40.788884,77.543702,1.792918,0.09547,0.593109,1.0,0.75,7.996416,0.666667,0.593109,0.444832,0.444832,0.5625,0.593109,0.85,0.418182,0.062069,0.78978,0.17227,0.444832
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kukhni-vkrasnodare.ru/,kukhni-vkrasnodare.ru,3,0,,,homepage,ok,,77.7778,3713.0,321119.0,568.0,219.0,0.3855633802816901,5.2887,27.0,21.037,90.0,5.0,1.0,9.0,15.0,1.0,55.0,1.0,82.0,0.0,0.0,0.0,36.0,3.0,0.0,0.75,0.0,20.0,0.5,14.0,0.06338,0.75,12.0,65.0,0.0,52.0,0.0,23.0,0.0,6.3111,21.126761,114.43662,0.0,91.549296,0.011563,0.633661,1.0,0.5,47.333333,0.166667,0.475246,0.475246,0.316831,0.375,0.239946,0.75,1.0,0.565517,0.0,0.077095,0.316831
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://krasnodar-kuhni-na-zakaz.ru/,krasnodar-kuhni-na-zakaz.ru,4,0,,,homepage,ok,,66.6667,100.0,1753.0,14.0,12.0,0.8571428571428571,6.1429,1.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,142.857143,0.0,0.0,0.0,0.057045,-0.028572,0.0,0.0,7.0,0.0,-0.0,-0.0,-0.0,0.0,-0.000267,0.0,0.309091,0.0,0.0,-0.00019,-0.0
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kitchen-sam.ru/,kitchen-sam.ru,5,0,,,homepage,ok,,55.5556,7504.0,469817.0,1087.0,510.0,0.46918123275068996,5.7038,97.0,11.2062,8.0,1.0,0.0,0.0,1.0,1.0,49.0,1.0,239.0,0.0,0.0,0.0,49.0,3.0,4.0,0.75,0.75,0.0,0.0,12.0,0.045078,1.0,180.0,22.0,1.0,0.0,7.0,16.0,2.285714,135.875,165.593376,20.23919,0.919963,0.0,0.015972,0.173093,1.0,1.0,6.038889,0.125,0.173093,0.12982,0.0,0.0,0.125435,0.6625,0.890909,0.351724,0.497393,0.049043,0.173093
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://www.kukhni-krasnodar.ru/,kukhni-krasnodar.ru,6,0,,,homepage,ok,,44.4444,4803.0,338351.0,689.0,328.0,0.4760522496371553,5.7358,23.0,29.9565,53.0,0.0,0.0,20.0,20.0,1.0,54.0,1.0,100.0,0.0,0.0,0.0,29.0,3.0,2.0,0.75,0.5,3.0,0.25,15.0,0.04209,0.75,60.0,147.0,0.0,87.0,0.0,24.0,0.0,13.0,87.082729,213.352685,0.0,126.269956,0.014195,0.495287,1.0,0.5,11.483333,0.377358,0.371465,0.371465,0.123822,0.1875,0.227502,0.6875,0.981818,0.689655,0.44775,0.090252,0.247643
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,http://kuhnya-krasnodar.ru/,kuhnya-krasnodar.ru,7,0,,,homepage,ok,,33.3333,12837.0,870903.0,1841.0,795.0,0.43183052688756113,5.7306,98.0,18.7857,1.0,11.0,0.0,0.0,11.0,1.0,82.0,1.0,170.0,0.0,0.0,0.0,51.0,3.0,2.0,0.75,0.5,4.0,0.75,16.0,0.027702,1.0,25.0,15.0,72.0,34.0,4.0,100.0,25.0,1841.0,13.579576,8.147746,39.10918,18.468224,0.01474,0.631108,1.0,1.0,73.64,11.0,0.631108,0.473331,0.473331,0.5625,0.631108,0.85,0.509091,0.827586,0.923411,0.272532,0.631108
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://kuhni-kook.ru/,kuhni-kook.ru,9,0,,,homepage,ok,,11.1111,4050.0,281189.0,641.0,374.0,0.5834633385335414,5.1279,56.0,11.4464,1.0,0.0,0.0,0.0,0.0,1.0,76.0,1.0,125.0,0.0,0.0,0.0,11.0,3.0,3.0,0.75,0.75,0.0,0.0,6.0,0.017161,1.0,5.0,15.0,24.0,19.0,0.0,0.0,0.0,641.0,7.800312,23.400936,37.441498,29.641186,0.014403,0.48405,1.0,0.5,128.2,0.0,0.48405,0.363038,0.0,0.0,0.206851,0.6625,0.618182,0.862069,0.572023,0.100575,0.242025
кухни на заказ Краснодар,кухни на заказ,commercial,Краснодар,35,https://www.giuseppe23.ru/,giuseppe23.ru,10,0,,,homepage,ok,,0.0,17291.0,2035713.0,2488.0,948.0,0.38102893890675243,5.6905,146.0,17.0411,24.0,1.0,1.0,1.0,3.0,1.0,58.0,1.0,197.0,0.0,0.0,0.0,68.0,3.0,2.0,0.75,0.5,5.0,0.75,14.0,0.027331,1.0,168.0,66.0,204.0,4.0,11.0,194.0,17.636364,103.6667,67.524116,26.527331,81.993569,1.607717,0.008494,0.55975,1.0,1.0,14.809524,0.125,0.55975,0.419812,0.419812,0.5625,0.55975,0.85,0.945455,0.641379,0.91104,0.213281,0.55975
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://samara.lemanapro.ru/proekt-kuhni/na-zakaz/,samara.lemanapro.ru,1,0,,,content,ok,,100.0,4671.0,352682.0,671.0,431.0,0.6423248882265276,5.8063,23.0,29.1739,51.0,1.0,5.0,6.0,12.0,1.0,53.0,1.0,110.0,0.0,0.0,0.0,39.0,3.0,3.0,0.75,0.75,27.0,0.75,12.0,0.058122,1.0,118.0,78.0,36.0,1.0,1.0,1.0,1.0,13.1569,175.85693,116.244411,53.651267,1.490313,0.013244,0.225731,1.0,1.0,5.686441,0.235294,0.225731,0.169298,0.169298,0.5625,0.100977,0.85,0.963636,0.758621,0.062593,0.05405,0.225731
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://samara-kuhni-na-zakaz.ru/,samara-kuhni-na-zakaz.ru,2,0,,,homepage,ok,,88.8889,8818.0,455131.0,1249.0,625.0,0.500400320256205,5.8911,52.0,24.0192,140.0,1.0,5.0,0.0,6.0,1.0,62.0,1.0,122.0,0.0,0.0,0.0,58.0,5.0,5.0,0.75,0.75,5.0,0.75,20.0,0.046437,1.0,40.0,9.0,13.0,2.0,1.0,6.0,6.0,8.9214,32.02562,7.205765,10.408327,1.601281,0.019375,0.662249,1.0,1.0,31.225,0.042857,0.662249,0.496687,0.496687,0.5625,0.551433,0.85,0.872727,0.841379,0.452095,0.229948,0.662249
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://samara.fakturamebel.ru/,samara.fakturamebel.ru,3,0,,,homepage,ok,,77.7778,21372.0,263655.0,3093.0,1211.0,0.3915292596184934,5.6883,250.0,12.372,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,48.0,0.0,0.0,0.0,73.0,3.0,2.0,0.75,0.5,0.0,0.0,22.0,0.023602,0.75,28.0,38.0,31.0,2.0,1.0,5.0,5.0,773.25,9.0527,12.285807,10.022632,0.646621,0.08106,0.403355,1.0,1.0,110.464286,0.0,0.302516,0.302516,0.0,0.0,0.403355,0.625,0.418182,0.331034,0.590042,0.157925,0.403355
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://startsamara.ru/kitchens/,startsamara.ru,4,0,,,content,ok,,66.6667,15500.0,214476.0,2064.0,841.0,0.4074612403100775,6.3372,144.0,14.3333,56.0,1.0,13.0,49.0,63.0,1.0,67.0,1.0,164.0,0.0,0.0,0.0,97.0,3.0,4.0,0.75,0.75,24.0,0.75,23.0,0.046996,1.0,101.0,29.0,55.0,6.0,3.0,18.0,6.0,36.8571,48.934109,14.050388,26.647287,2.906977,0.072269,0.394872,1.0,1.0,20.435644,1.125,0.394872,0.296154,0.296154,0.5625,0.394872,0.85,0.781818,0.868966,0.433463,0.160895,0.394872
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://mebelhall-kitchen.ru/,mebelhall-kitchen.ru,5,0,,,homepage,ok,,55.5556,11148.0,1370667.0,1623.0,551.0,0.3394947627849661,5.4461,88.0,18.4432,35.0,1.0,3.0,1.0,5.0,1.0,87.0,1.0,128.0,0.0,0.0,0.0,72.0,1.0,3.0,0.25,0.75,5.0,0.75,18.0,0.044362,1.0,41.0,26.0,133.0,15.0,8.0,63.0,7.875,46.3714,25.261861,16.019717,81.947012,9.242144,0.008133,0.657164,1.0,1.0,39.585366,0.142857,0.657164,0.164291,0.492873,0.1875,0.657164,0.675,0.418182,0.882759,0.521257,0.201165,0.657164
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://samara.marya.ru/,samara.marya.ru,6,0,,,homepage,ok,,44.4444,17000.0,492229.0,2280.0,887.0,0.38903508771929823,6.3539,73.0,31.2329,48.0,1.0,0.0,0.0,1.0,1.0,62.0,1.0,160.0,0.0,0.0,0.0,87.0,3.0,3.0,0.75,0.5,3.0,0.75,17.0,0.038158,1.0,392.0,16.0,338.0,4.0,5.0,29.0,5.8,47.5,171.929825,7.017544,148.245614,1.754386,0.034537,0.450746,1.0,1.0,5.816327,0.020833,0.450746,0.338059,0.338059,0.5625,0.450746,0.85,0.872727,0.896552,0.72807,0.175356,0.450746
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://ka2-design.ru/,ka2-design.ru,7,0,,,homepage,ok,,33.3333,25228.0,394092.0,3890.0,1103.0,0.28354755784061697,5.3139,212.0,18.3491,20.0,1.0,15.0,0.0,16.0,1.0,36.0,1.0,81.0,0.0,0.0,0.0,89.0,3.0,3.0,0.75,0.75,5.0,0.75,23.0,0.022879,1.0,233.0,78.0,148.0,5.0,6.0,80.0,13.333333,194.5,59.897172,20.051414,38.046272,1.285347,0.064016,0.640101,1.0,1.0,16.695279,0.8,0.640101,0.480076,0.480076,0.5625,0.640101,0.85,0.654545,0.558621,0.762639,0.181499,0.640101
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://kukhni-vsamare.ru/,kukhni-vsamare.ru,8,0,,,homepage,ok,,22.2222,3697.0,321046.0,568.0,219.0,0.3855633802816901,5.2606,27.0,21.037,90.0,5.0,1.0,9.0,15.0,1.0,51.0,1.0,78.0,0.0,0.0,0.0,36.0,3.0,0.0,0.75,0.0,20.0,0.5,14.0,0.06338,0.75,12.0,65.0,0.0,52.0,0.0,23.0,0.0,6.3111,21.126761,114.43662,0.0,91.549296,0.011515,0.730619,1.0,0.5,47.333333,0.166667,0.547964,0.547964,0.36531,0.375,0.276661,0.75,0.927273,0.537931,0.0,0.088892,0.36531
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://kuhnari-samara.ru/,kuhnari-samara.ru,9,0,,,homepage,ok,,11.1111,24588.0,965347.0,3470.0,1172.0,0.3377521613832853,5.7597,297.0,11.6835,48.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,84.0,3.0,0.0,0.75,0.0,0.0,0.0,15.0,0.024207,1.0,153.0,762.0,0.0,50.0,3.0,32.0,10.666667,72.2917,44.092219,219.596542,0.0,14.409222,0.025471,0.643622,1.0,0.75,22.679739,0.0,0.643622,0.482716,0.0,0.0,0.643622,0.6625,0.6,0.0,0.806916,0.217385,0.482716
кухни на заказ Самара,кухни на заказ,commercial,Самара,51,https://www.avito.ru/samara/mebel_i_interer/kuhnya_na_zakaz_ot_fabriki_mebeli_8062933411,avito.ru,10,0,,,content,ok,,0.0,947.0,32650.0,133.0,90.0,0.6766917293233082,5.8421,12.0,11.0833,11.0,0.0,1.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.030075,0.25,1.0,1.0,0.0,1.0,1.0,2.0,2.0,12.0909,7.518797,7.518797,0.0,7.518797,0.029005,0.027228,1.0,0.75,133.0,0.090909,0.006807,0.0,0.0,0.0,0.002414,0.2875,0.563636,0.0,0.249373,0.001361,0.020421
кухни на заказ Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://kuhni-slavichi.ru/,kuhni-slavichi.ru,1,0,,,homepage,ok,,100.0,15887.0,83038.0,2331.0,964.0,0.41355641355641354,5.5929,163.0,14.3006,56.0,1.0,11.0,52.0,64.0,1.0,57.0,1.0,109.0,0.0,0.0,0.0,159.0,4.0,3.0,0.6,0.6,38.0,0.6,40.0,0.068211,1.0,110.0,60.0,77.0,48.0,3.0,11.0,3.666667,41.625,47.190047,25.740026,33.033033,20.592021,0.191322,0.494774,1.0,1.0,21.190909,1.142857,0.494774,0.296864,0.296864,0.36,0.494774,0.76,0.963636,0.751724,0.0,0.204617,0.494774
кухни на заказ Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://kuhni-52.ru/,kuhni-52.ru,2,0,,,homepage,ok,,88.8889,6726.0,58021.0,983.0,508.0,0.5167853509664293,5.646,78.0,12.6026,16.0,1.0,0.0,9.0,10.0,1.0,52.0,1.0,148.0,0.0,0.0,0.0,47.0,3.0,3.0,0.6,0.6,3.0,0.6,15.0,0.047813,1.0,105.0,32.0,31.0,0.0,16.0,52.0,3.25,61.4375,106.81587,32.553408,31.536114,0.0,0.115924,0.609845,1.0,1.0,9.361905,0.625,0.609845,0.365907,0.365907,0.36,0.399652,0.76,0.945455,0.97931,0.406239,0.172112,0.609845
кухни на заказ Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://julison.ru/,julison.ru,3,0,,,homepage,ok,,77.7778,11397.0,313490.0,1745.0,432.0,0.2475644699140401,5.3553,136.0,12.8309,30.0,1.0,0.0,0.0,1.0,1.0,63.0,1.0,132.0,0.0,0.0,0.0,33.0,3.0,1.0,0.6,0.2,3.0,0.6,13.0,0.018911,1.0,133.0,437.0,205.0,6.0,3.0,17.0,5.666667,58.1667,76.217765,250.429799,117.47851,3.438395,0.036355,0.352989,1.0,1.0,13.120301,0.033333,0.352989,0.211793,0.211793,0.36,0.352989,0.76,0.854545,0.910345,0.630372,0.084717,0.352989
кухни на заказ Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://kuhni-nn.ru/,kuhni-nn.ru,4,0,,,homepage,ok,,66.6667,18447.0,232798.0,2991.0,915.0,0.3059177532597793,4.788,63.0,47.4762,284.0,1.0,10.0,2.0,12.0,1.0,33.0,1.0,295.0,0.0,0.0,0.0,78.0,3.0,9.0,0.6,1.0,10.0,0.6,16.0,0.026078,1.0,271.0,260.0,29.0,782.0,0.0,0.0,0.0,10.5317,90.605149,86.927449,9.695754,261.45102,0.07924,0.599815,1.0,0.5,11.0369,0.042254,0.599815,0.359889,0.359889,0.36,0.599815,0.76,0.6,0.0,0.869274,0.183494,0.299907
кухни на заказ Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://borgostudio.ru/,borgostudio.ru,5,0,,,homepage,ok,,55.5556,6404.0,169058.0,916.0,445.0,0.48580786026200873,5.8745,59.0,15.5254,44.0,1.0,20.0,0.0,21.0,1.0,56.0,1.0,141.0,0.0,0.0,0.0,61.0,3.0,3.0,0.6,0.6,5.0,0.4,34.0,0.066594,1.0,113.0,35.0,109.0,0.0,0.0,0.0,0.0,20.8182,123.362445,38.209607,118.995633,0.0,0.03788,0.438937,1.0,0.5,8.106195,0.477273,0.438937,0.263362,0.175575,0.24,0.268044,0.71,0.981818,0.972414,0.0,0.108515,0.219469
кухни на заказ Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://kuxni-nn.ru/,kuxni-nn.ru,6,0,,,homepage,ok,,44.4444,9495.0,273868.0,1531.0,522.0,0.340953625081646,4.8641,43.0,35.6047,27.0,1.0,6.0,11.0,18.0,1.0,71.0,1.0,155.0,0.0,0.0,0.0,45.0,3.0,4.0,0.6,0.6,6.0,0.6,16.0,0.029393,1.0,128.0,236.0,75.0,77.0,0.0,0.0,0.0,56.7037,83.605487,154.147616,48.98759,50.293926,0.03467,0.274199,1.0,0.5,11.960938,0.666667,0.274199,0.164519,0.164519,0.36,0.274199,0.76,0.709091,0.931034,0.979752,0.079518,0.1371
кухни на заказ Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://nizhniy-novgorod.marya.ru/,nizhniy-novgorod.marya.ru,7,0,,,homepage,ok,,33.3333,17721.0,493241.0,2358.0,908.0,0.3850720949957591,6.4156,78.0,30.2308,49.0,1.0,2.0,3.0,6.0,1.0,62.0,1.0,170.0,0.0,0.0,0.0,104.0,3.0,3.0,0.6,0.4,3.0,0.6,17.0,0.044105,1.0,394.0,16.0,338.0,4.0,5.0,29.0,5.8,48.1224,167.090755,6.785411,143.341815,1.696353,0.035928,0.443708,1.0,1.0,5.984772,0.122449,0.443708,0.266225,0.266225,0.36,0.443708,0.76,0.872727,0.827586,0.529828,0.17086,0.443708
кухни на заказ Нижний Новгород,кухни на заказ,commercial,Нижний Новгород,47,https://vasilini.ru/kuhni,vasilini.ru,8,0,,,content,ok,,22.2222,7411.0,1446104.0,1082.0,421.0,0.38909426987060997,5.5018,18.0,60.1111,36.0,1.0,5.0,0.0,6.0,1.0,60.0,1.0,85.0,0.0,0.0,0.0,37.0,3.0,2.0,0.6,0.4,5.0,0.6,9.0,0.034196,1.0,64.0,28.0,94.0,27.0,9.0,74.0,8.222222,30.0556,59.149723,25.878004,86.876155,24.953789,0.005125,0.409859,1.0,1.0,16.90625,0.166667,0.409859,0.245915,0.245915,0.36,0.295645,0.76,0.909091,0.586207,0.860136,0.095861,0.409859
